judge,candidate_chosen,candidate_not_chosen,time_taken
1141657-1141639-122689782@x.xx,D9H5T3,GNALNB,24769
1141657-1141639-122690783@x.xx,H9G6KF,D9H5T3,20932
1141657-1141639-122690783@x.xx,H9G6KF,QEQPTX,27905
1141657-1141639-122690783@x.xx,25TJ6J,YX9XPN,14454
1141657-1141639-122690783@x.xx,LTXAHG,QK7HTL,5982
1141657-1141639-122690783@x.xx,ZADYGZ,TFPGNH,14257
1141657-1141639-122690783@x.xx,QEQPTX,CHHGVL,21013
1141657-1141639-122690783@x.xx,QEQPTX,VLGDHQ,9850
1141657-1141639-122690783@x.xx,VMF6QA,AEGH7F,18711
1141657-1141639-122690783@x.xx,PXRYMQ,GCK5TQ,14533
1141657-1141639-122690783@x.xx,ZADYGZ,NB9QHQ,31093
1141657-1141639-122690783@x.xx,9W9ZW9,VLGDHQ,14241
1141657-1141639-122690783@x.xx,GNALNB,ZUVRXV,14741
1141657-1141639-122690783@x.xx,LTXAHG,LURVPV,3855
1141657-1141639-122690783@x.xx,H9G6KF,YX9XPN,7578
1141657-1141639-122690783@x.xx,D9H5T3,CHHGVL,10713
1141657-1141639-122694239@x.xx,EU3VX6,ZUVRXV,19065
1141657-1141639-122694239@x.xx,VMF6QA,9W9ZW9,18229
1141657-1141639-122694239@x.xx,FB7CXX,ZADYGZ,16917
1141657-1141639-122694239@x.xx,ZUVRXV,PXRYMQ,12607
1141657-1141639-122694239@x.xx,GNALNB,NB9QHQ,16511
1141657-1141639-122694239@x.xx,VMF6QA,LURVPV,7935
1141657-1141639-122694239@x.xx,AEGH7F,PXRYMQ,10348
1141657-1141639-122694239@x.xx,VMF6QA,TFPGNH,11123
1141657-1141639-122694239@x.xx,YX9XPN,QEQPTX,14561
1141657-1141639-122694239@x.xx,9W9ZW9,LTXAHG,14115
1141657-1141639-122694239@x.xx,EU3VX6,CHHGVL,11672
1141657-1141639-122694239@x.xx,NB9QHQ,QK7HTL,6412
1141657-1141639-122694239@x.xx,PXRYMQ,VLGDHQ,21914
1141657-1141639-122694239@x.xx,VMF6QA,FB7CXX,15300
1141657-1141639-122694239@x.xx,GCK5TQ,ZUVRXV,31149
1141657-1141639-122692419@x.xx,25TJ6J,LTXAHG,18764
1141657-1141639-122692419@x.xx,VLGDHQ,LURVPV,16916
1141657-1141639-122692419@x.xx,AEGH7F,VLGDHQ,11117
1141657-1141639-122692419@x.xx,TFPGNH,AEGH7F,19190
1141657-1141639-122692419@x.xx,D9H5T3,YX9XPN,11556
1141657-1141639-122692419@x.xx,H9G6KF,AEGH7F,10462
1141657-1141639-122692419@x.xx,VMF6QA,ZADYGZ,32968
1141657-1141639-122692419@x.xx,YX9XPN,CHHGVL,10802
1141657-1141639-122692419@x.xx,GNALNB,QK7HTL,11131
1141657-1141639-122692419@x.xx,EU3VX6,LURVPV,8079
1141657-1141639-122692419@x.xx,FB7CXX,GNALNB,15843
1141657-1141639-122692419@x.xx,LTXAHG,NB9QHQ,30827
1141657-1141639-122692419@x.xx,GCK5TQ,LTXAHG,5121
1141657-1141639-122692419@x.xx,H9G6KF,9W9ZW9,10663
1141657-1141639-122692419@x.xx,25TJ6J,NB9QHQ,7923
1141657-1141639-122706844@x.xx,ZUVRXV,TFPGNH,22090
1141657-1141639-122706844@x.xx,D9H5T3,QEQPTX,16418
1141657-1141639-122706844@x.xx,ZADYGZ,VLGDHQ,9139
1141657-1141639-122706844@x.xx,GNALNB,CHHGVL,10100
1141657-1141639-122706844@x.xx,PXRYMQ,QK7HTL,19860
1141657-1141639-122706844@x.xx,EU3VX6,25TJ6J,16617
1141657-1141639-122706844@x.xx,FB7CXX,25TJ6J,8230
1141657-1141639-122706844@x.xx,FB7CXX,GCK5TQ,5078
1141657-1141639-122706844@x.xx,9W9ZW9,D9H5T3,9517
1141657-1141639-122706844@x.xx,PXRYMQ,LURVPV,7949
1141657-1141639-122706844@x.xx,9W9ZW9,TFPGNH,3579
1141657-1141639-122706844@x.xx,H9G6KF,ZADYGZ,8052
1141657-1141639-122706844@x.xx,FB7CXX,QEQPTX,3841
1141657-1141639-122706844@x.xx,LURVPV,YX9XPN,5368
1141657-1141639-122706844@x.xx,VMF6QA,CHHGVL,5277
1141657-1141639-122722624@x.xx,AEGH7F,QK7HTL,9927
1141657-1141639-122722624@x.xx,EU3VX6,9W9ZW9,22322
1141657-1141639-122722624@x.xx,VLGDHQ,NB9QHQ,26766
1141657-1141639-122722624@x.xx,GCK5TQ,CHHGVL,10571
1141657-1141639-122722146@x.xx,EU3VX6,NB9QHQ,46803
1141657-1141639-122722146@x.xx,ZADYGZ,ZUVRXV,34561
1141657-1141639-122722146@x.xx,TFPGNH,H9G6KF,31894
1141657-1141639-122722624@x.xx,ZUVRXV,LURVPV,82357
1141657-1141639-122722624@x.xx,D9H5T3,AEGH7F,12963
1141657-1141639-122722146@x.xx,D9H5T3,PXRYMQ,38313
1141657-1141639-122722624@x.xx,QEQPTX,VMF6QA,28144
1141657-1141639-122722624@x.xx,ZADYGZ,YX9XPN,18569
1141657-1141639-122722146@x.xx,QEQPTX,9W9ZW9,37605
1141657-1141639-122722624@x.xx,ZADYGZ,LTXAHG,13288
1141657-1141639-122722146@x.xx,LTXAHG,GNALNB,17110
1141657-1141639-122722624@x.xx,9W9ZW9,QK7HTL,10385
1141657-1141639-122722146@x.xx,D9H5T3,QK7HTL,7107
1141657-1141639-122722624@x.xx,GCK5TQ,EU3VX6,15906
1141657-1141639-122722146@x.xx,EU3VX6,GCK5TQ,26438
1141657-1141639-122722624@x.xx,25TJ6J,D9H5T3,12566
1141657-1141639-122722146@x.xx,D9H5T3,25TJ6J,13964
1141657-1141639-122722624@x.xx,TFPGNH,D9H5T3,13386
1141657-1141639-122722624@x.xx,25TJ6J,H9G6KF,15903
1141657-1141639-122722146@x.xx,TFPGNH,LURVPV,17127
1141657-1141639-122722624@x.xx,YX9XPN,NB9QHQ,12809
1141657-1141639-122722146@x.xx,YX9XPN,GCK5TQ,16304
1141657-1141639-122722146@x.xx,CHHGVL,PXRYMQ,16106
1141657-1141639-122722146@x.xx,D9H5T3,VLGDHQ,25104
1141657-1141639-122722146@x.xx,FB7CXX,H9G6KF,20784
1141657-1141639-122722146@x.xx,ZUVRXV,CHHGVL,13089
1141657-1141639-122801960@x.xx,FB7CXX,AEGH7F,22685
1141657-1141639-122801960@x.xx,LTXAHG,QEQPTX,8991
1141657-1141639-122801960@x.xx,EU3VX6,QK7HTL,4831
1141657-1141639-122801960@x.xx,VLGDHQ,ZUVRXV,8787
1141657-1141639-122801960@x.xx,VMF6QA,LTXAHG,9590
1141657-1141639-122801960@x.xx,H9G6KF,PXRYMQ,10656
1141657-1141639-122801960@x.xx,PXRYMQ,NB9QHQ,14696
1141657-1141639-122801960@x.xx,FB7CXX,LURVPV,6150
1141657-1141639-122801960@x.xx,QEQPTX,AEGH7F,11887
1141657-1141639-122801960@x.xx,YX9XPN,TFPGNH,12265
1141657-1141639-122801960@x.xx,GNALNB,H9G6KF,8073
1141657-1141639-122801960@x.xx,25TJ6J,ZADYGZ,9259
1141657-1141639-122801960@x.xx,25TJ6J,CHHGVL,4371
1141657-1141639-122801960@x.xx,TFPGNH,QK7HTL,3487
1141657-1141639-122801960@x.xx,LTXAHG,VLGDHQ,3806
1141657-1141639-123012932@x.xx,VMF6QA,YX9XPN,138792
1141657-1141639-123012932@x.xx,H9G6KF,NB9QHQ,54574
1141657-1141639-123012932@x.xx,GCK5TQ,ZADYGZ,73083
1141657-1141639-123012932@x.xx,NB9QHQ,9W9ZW9,54450
1141657-1141639-123012932@x.xx,ZUVRXV,QK7HTL,18662
1141657-1141639-123012932@x.xx,LURVPV,AEGH7F,14787
1141657-1141639-123012932@x.xx,QEQPTX,LURVPV,32161
1141657-1141639-123012932@x.xx,GNALNB,VLGDHQ,63767
1141657-1141639-123012932@x.xx,CHHGVL,QK7HTL,19977
1141657-1141639-123012932@x.xx,VMF6QA,EU3VX6,25117
1141657-1141639-123012932@x.xx,FB7CXX,PXRYMQ,75317
1141657-1141639-123012932@x.xx,GCK5TQ,VLGDHQ,24590
1141657-1141639-123012932@x.xx,9W9ZW9,ZUVRXV,143286
1141657-1141639-123012932@x.xx,EU3VX6,AEGH7F,12470
1141657-1141639-123012932@x.xx,TFPGNH,QEQPTX,26905
1141657-1141639-123025944@x.xx,AEGH7F,YX9XPN,28445
1141657-1141639-123025944@x.xx,LTXAHG,CHHGVL,5029
1141657-1141639-123025944@x.xx,GNALNB,LURVPV,13081
1141657-1141639-123025944@x.xx,D9H5T3,ZADYGZ,21336
1141657-1141639-123025944@x.xx,VMF6QA,PXRYMQ,40265
1141657-1141639-123025944@x.xx,D9H5T3,FB7CXX,14697
1141657-1141639-123025944@x.xx,D9H5T3,NB9QHQ,15157
1141657-1141639-123025944@x.xx,AEGH7F,GCK5TQ,11772
1141657-1141639-123025944@x.xx,9W9ZW9,GNALNB,11810
1141657-1141639-123025944@x.xx,ZUVRXV,YX9XPN,11671
1141657-1141639-123025944@x.xx,25TJ6J,QEQPTX,19991
1141657-1141639-123025944@x.xx,TFPGNH,LTXAHG,11643
1141657-1141639-123025944@x.xx,H9G6KF,CHHGVL,12316
1141657-1141639-123025944@x.xx,ZADYGZ,GNALNB,16131
1141657-1141639-123025944@x.xx,H9G6KF,QK7HTL,3871
1141657-1141639-123027460@x.xx,EU3VX6,VLGDHQ,63439
1141657-1141639-123027460@x.xx,VMF6QA,25TJ6J,17012
1141657-1141639-123027460@x.xx,VLGDHQ,FB7CXX,42794
1141657-1141639-123027460@x.xx,PXRYMQ,YX9XPN,32228
1141657-1141639-123027460@x.xx,QEQPTX,NB9QHQ,17794
1141657-1141639-123027460@x.xx,GCK5TQ,GNALNB,22600
1141657-1141639-123027460@x.xx,9W9ZW9,CHHGVL,7170
1141657-1141639-123027460@x.xx,D9H5T3,ZUVRXV,22290
1141657-1141639-123027460@x.xx,GCK5TQ,LURVPV,6112
1141657-1141639-123027460@x.xx,TFPGNH,VLGDHQ,10018
1141657-1141639-123027460@x.xx,EU3VX6,LTXAHG,7848
1141657-1141639-123027460@x.xx,ZADYGZ,AEGH7F,17612
1141657-1141639-123027460@x.xx,25TJ6J,QK7HTL,2891
1141657-1141639-123027460@x.xx,VMF6QA,GNALNB,2640
1141657-1141639-123027460@x.xx,FB7CXX,QK7HTL,2724
1141657-1141639-123027724@x.xx,QEQPTX,PXRYMQ,57929
1141657-1141639-123027724@x.xx,ZUVRXV,NB9QHQ,27550
1141657-1141639-123027724@x.xx,9W9ZW9,FB7CXX,18023
1141657-1141639-123027724@x.xx,LURVPV,ZADYGZ,19707
1141657-1141639-123027724@x.xx,TFPGNH,PXRYMQ,17182
1141657-1141639-123027724@x.xx,H9G6KF,EU3VX6,15758
1141657-1141639-123027724@x.xx,YX9XPN,EU3VX6,14666
1141657-1141639-123027724@x.xx,YX9XPN,LTXAHG,13735
1141657-1141639-123027724@x.xx,VLGDHQ,CHHGVL,21460
1141657-1141639-123027724@x.xx,VMF6QA,NB9QHQ,26555
1141657-1141639-123027724@x.xx,TFPGNH,GCK5TQ,18549
1141657-1141639-123027724@x.xx,9W9ZW9,LURVPV,12158
1141657-1141639-123027724@x.xx,ZUVRXV,H9G6KF,26735
1141657-1141639-123027724@x.xx,GCK5TQ,25TJ6J,27258
1141657-1141639-123027724@x.xx,AEGH7F,CHHGVL,9828
1141657-1141639-123029243@x.xx,QEQPTX,PXRYMQ,45988
1141657-1141639-123029243@x.xx,D9H5T3,LTXAHG,10784
1141657-1141639-123029243@x.xx,ZADYGZ,QK7HTL,5837
1141657-1141639-123029243@x.xx,VMF6QA,QK7HTL,7065
1141657-1141639-123029243@x.xx,LTXAHG,FB7CXX,8368
1141657-1141639-123029243@x.xx,FB7CXX,NB9QHQ,23162
1141657-1141639-123029243@x.xx,9W9ZW9,EU3VX6,10547
1141657-1141639-123029243@x.xx,ZUVRXV,H9G6KF,20330
1141657-1141639-123029243@x.xx,25TJ6J,PXRYMQ,19344
1141657-1141639-123029243@x.xx,GCK5TQ,LURVPV,8460
1141657-1141639-123029243@x.xx,AEGH7F,9W9ZW9,8595
1141657-1141639-123029243@x.xx,EU3VX6,TFPGNH,9887
1141657-1141639-123029243@x.xx,D9H5T3,QEQPTX,7362
1141657-1141639-123029243@x.xx,YX9XPN,FB7CXX,3995
1141657-1141639-123029243@x.xx,EU3VX6,GNALNB,6062
1141657-1141639-123037277@x.xx,ZADYGZ,GNALNB,7988
1141657-1141639-123037277@x.xx,NB9QHQ,CHHGVL,10472
1141657-1141639-123037277@x.xx,H9G6KF,VLGDHQ,7319
1141657-1141639-123037277@x.xx,VMF6QA,ZADYGZ,10704
1141657-1141639-123037277@x.xx,ZUVRXV,QK7HTL,8510
1141657-1141639-123037277@x.xx,25TJ6J,LURVPV,6858
1141657-1141639-123037277@x.xx,AEGH7F,FB7CXX,16810
1141657-1141639-123037277@x.xx,TFPGNH,FB7CXX,4823
1141657-1141639-123037277@x.xx,QEQPTX,QK7HTL,4184
1141657-1141639-123037277@x.xx,YX9XPN,QK7HTL,3457
1141657-1141639-123037277@x.xx,NB9QHQ,LTXAHG,10885
1141657-1141639-123037277@x.xx,CHHGVL,LURVPV,3890
1141657-1141639-123037277@x.xx,VLGDHQ,QK7HTL,3617
1141657-1141639-123037277@x.xx,VMF6QA,YX9XPN,3778
1141657-1141639-123037277@x.xx,PXRYMQ,GNALNB,13887
1141657-1141639-123038775@x.xx,VMF6QA,GCK5TQ,27522
1141657-1141639-123038775@x.xx,9W9ZW9,TFPGNH,24942
1141657-1141639-123038775@x.xx,H9G6KF,ZUVRXV,19815
1141657-1141639-123038775@x.xx,25TJ6J,D9H5T3,16495
1141657-1141639-123038775@x.xx,QEQPTX,AEGH7F,14680
1141657-1141639-123038775@x.xx,LTXAHG,NB9QHQ,12603
1141657-1141639-123038775@x.xx,ZADYGZ,QK7HTL,3043
1141657-1141639-123038775@x.xx,H9G6KF,CHHGVL,6994
1141657-1141639-123038775@x.xx,NB9QHQ,VLGDHQ,11823
1141657-1141639-123038775@x.xx,9W9ZW9,PXRYMQ,19283
1141657-1141639-123038775@x.xx,GCK5TQ,ZADYGZ,15691
1141657-1141639-123038775@x.xx,ZUVRXV,GCK5TQ,6039
1141657-1141639-123038775@x.xx,EU3VX6,25TJ6J,11051
1141657-1141639-123038775@x.xx,EU3VX6,LURVPV,5097
1141657-1141639-123038775@x.xx,AEGH7F,NB9QHQ,10132
