judge,candidate_chosen,candidate_not_chosen,time_taken
583191-583182-57547954@x.xx,402,105,8681
583191-583182-57549694@x.xx,405,107,15954
583191-583182-57549694@x.xx,102,403,30144
583191-583182-57549694@x.xx,102,103,7353
583191-583182-57549694@x.xx,405,101,10297
583191-583182-57549694@x.xx,106,104,9312
583191-583182-57549694@x.xx,302,101,7180
583191-583182-57549694@x.xx,104,402,11897
583191-583182-57549694@x.xx,405,401,7448
583191-583182-57549694@x.xx,107,103,4060
583191-583182-57549694@x.xx,105,101,5631
583191-583182-57549694@x.xx,404,406,13269
583191-583182-57549694@x.xx,403,406,13899
583191-583182-57549694@x.xx,106,407,15955
583191-583182-57549694@x.xx,302,301,4757
583191-583182-57549694@x.xx,102,402,5600
583191-583182-57553917@x.xx,103,401,157886
583191-583182-57553917@x.xx,107,407,63609
583191-583182-57553917@x.xx,103,105,24963
583191-583182-57553917@x.xx,401,403,40268
583191-583182-57553917@x.xx,102,106,49781
583191-583182-57553917@x.xx,301,402,37507
583191-583182-57553917@x.xx,104,302,22734
583191-583182-57553917@x.xx,405,406,16686
583191-583182-57553917@x.xx,404,402,36814
583191-583182-57553917@x.xx,404,107,5613
583191-583182-57553917@x.xx,105,107,7758
583191-583182-57553917@x.xx,101,104,31218
583191-583182-57553917@x.xx,403,105,6396
583191-583182-57553917@x.xx,106,402,5326
583191-583182-57553917@x.xx,102,301,6884
583191-583182-57567483@x.xx,406,302,66582
583191-583182-57567483@x.xx,405,401,6655
583191-583182-57567483@x.xx,103,404,11418
583191-583182-57567483@x.xx,102,101,8968
583191-583182-57567483@x.xx,106,403,7278
583191-583182-57567483@x.xx,301,406,5903
583191-583182-57567483@x.xx,302,402,6696
583191-583182-57567483@x.xx,405,107,18466
583191-583182-57567483@x.xx,106,407,4463
583191-583182-57567483@x.xx,107,401,4952
583191-583182-57567483@x.xx,103,405,5566
583191-583182-57567483@x.xx,105,104,5358
583191-583182-57567483@x.xx,302,101,2642
583191-583182-57567483@x.xx,102,403,4306
583191-583182-57567483@x.xx,301,405,3220
583191-583182-57625197@x.xx,407,107,89357
583191-583182-57625197@x.xx,401,407,89398
583191-583182-57625197@x.xx,103,105,51371
583191-583182-57625197@x.xx,101,404,41194
583191-583182-57625197@x.xx,406,104,94021
583191-583182-57625197@x.xx,401,403,31970
583191-583182-57625197@x.xx,106,103,23992
583191-583182-57625197@x.xx,301,405,33916
583191-583182-57625197@x.xx,106,302,17374
583191-583182-57625197@x.xx,102,101,87606
583191-583182-57625197@x.xx,405,105,10144
583191-583182-57625197@x.xx,407,406,18262
583191-583182-57625197@x.xx,105,403,8237
583191-583182-57625197@x.xx,301,104,2651
583191-583182-57625197@x.xx,404,302,6673
583191-583182-57647131@x.xx,102,106,46429
583191-583182-57647131@x.xx,403,301,20178
583191-583182-57647131@x.xx,404,403,15283
583191-583182-57647131@x.xx,404,401,11550
583191-583182-57647131@x.xx,107,105,17194
583191-583182-57647131@x.xx,401,104,4059
583191-583182-57647131@x.xx,401,101,8203
583191-583182-57647131@x.xx,406,107,9212
583191-583182-57647131@x.xx,106,401,8828
583191-583182-57647131@x.xx,102,301,8969
583191-583182-57647131@x.xx,302,407,3796
583191-583182-57647131@x.xx,406,402,8494
583191-583182-57647131@x.xx,102,103,3799
583191-583182-57647131@x.xx,104,105,4752
583191-583182-57647131@x.xx,301,101,3896
583191-583182-57695006@x.xx,402,407,44881
583191-583182-57695323@x.xx,406,107,12978
583191-583182-57695006@x.xx,403,107,45117
583191-583182-57695323@x.xx,103,107,13719
583191-583182-57695323@x.xx,104,105,9937
583191-583182-57695006@x.xx,103,402,23218
583191-583182-57695323@x.xx,402,101,6007
583191-583182-57695323@x.xx,405,106,6007
583191-583182-57695323@x.xx,301,104,2522
583191-583182-57695323@x.xx,302,101,5380
583191-583182-57695323@x.xx,102,404,5967
583191-583182-57695323@x.xx,102,407,7199
583191-583182-57695323@x.xx,406,403,2461
583191-583182-57695006@x.xx,302,101,52952
583191-583182-57695323@x.xx,106,302,19629
583191-583182-57695323@x.xx,301,101,4254
583191-583182-57695323@x.xx,107,405,6766
583191-583182-57695323@x.xx,302,404,4966
583191-583182-57695323@x.xx,405,407,3409
583191-583182-57695006@x.xx,105,106,62887
583191-583182-57695006@x.xx,103,407,10994
583191-583182-57695006@x.xx,104,401,38660
583191-583182-57695006@x.xx,406,107,44195
583191-583182-57695006@x.xx,103,403,12776
583191-583182-57695365@x.xx,103,106,125307
583191-583182-57695006@x.xx,406,301,24361
583191-583182-57695006@x.xx,405,404,32055
583191-583182-57695006@x.xx,102,103,15643
583191-583182-57695006@x.xx,103,104,13496
583191-583182-57695006@x.xx,403,406,7247
583191-583182-57695006@x.xx,404,301,3870
583191-583182-57695365@x.xx,101,301,115486
583191-583182-57695365@x.xx,106,402,71758
583191-583182-57695365@x.xx,104,407,166652
583191-583182-57695365@x.xx,102,403,174106
583191-583182-57695365@x.xx,105,405,43563
583191-583182-57695365@x.xx,302,404,94140
583191-583182-57695365@x.xx,102,402,30076
583191-583182-57695365@x.xx,107,407,39849
583191-583182-57695365@x.xx,401,103,148424
583191-583182-57695365@x.xx,104,103,39815
583191-583182-57695365@x.xx,105,407,11448
583191-583182-57695365@x.xx,101,105,10445
583191-583182-57695365@x.xx,102,406,89154
583191-583182-57695365@x.xx,105,403,12553
583191-583182-57700548@x.xx,106,404,15439
583191-583182-57700548@x.xx,407,301,14326
583191-583182-57700548@x.xx,302,104,5970
583191-583182-57700548@x.xx,102,402,15185
583191-583182-57700548@x.xx,405,104,9068
583191-583182-57700548@x.xx,401,107,17515
583191-583182-57700548@x.xx,105,101,9932
583191-583182-57700548@x.xx,302,406,7400
583191-583182-57700548@x.xx,403,404,21402
583191-583182-57700548@x.xx,106,401,10633
583191-583182-57700548@x.xx,301,106,15138
583191-583182-57700548@x.xx,402,405,5654
583191-583182-57700548@x.xx,107,401,13017
583191-583182-57700548@x.xx,103,101,7024
583191-583182-57700548@x.xx,301,406,8956
583191-583182-57707497@x.xx,107,403,96009
583191-583182-57707497@x.xx,302,105,43317
583191-583182-57707497@x.xx,107,402,82155
583191-583182-57707497@x.xx,405,404,53608
583191-583182-57707497@x.xx,406,407,74474
583191-583182-57707497@x.xx,102,406,16070
583191-583182-57707497@x.xx,104,403,66691
583191-583182-57707497@x.xx,405,101,36424
583191-583182-57707497@x.xx,405,106,41322
583191-583182-57707497@x.xx,102,301,27535
583191-583182-57707497@x.xx,302,401,46948
583191-583182-57707497@x.xx,402,101,12771
583191-583182-57707497@x.xx,404,103,41624
583191-583182-57707497@x.xx,406,407,7994
583191-583182-57707497@x.xx,104,401,4740
583191-583182-57711654@x.xx,106,403,42728
583191-583182-57711654@x.xx,301,402,93499
583191-583182-57711654@x.xx,302,407,51902
583191-583182-57711654@x.xx,404,101,18748
583191-583182-57711654@x.xx,102,104,21367
583191-583182-57711654@x.xx,107,106,32896
583191-583182-57711654@x.xx,301,105,21305
583191-583182-57711654@x.xx,404,403,24691
583191-583182-57711654@x.xx,302,404,6208
583191-583182-57711654@x.xx,302,402,5077
583191-583182-57711654@x.xx,107,405,18649
583191-583182-57711654@x.xx,302,407,19836
583191-583182-57711654@x.xx,401,406,15462
583191-583182-57711654@x.xx,402,102,14603
583191-583182-57711654@x.xx,103,404,20443
583191-583182-57720116@x.xx,104,107,12692
583191-583182-57720116@x.xx,106,105,11516
583191-583182-57720116@x.xx,101,403,28040
583191-583182-57720116@x.xx,301,105,18613
583191-583182-57720116@x.xx,405,407,15118
583191-583182-57720116@x.xx,106,401,13908
583191-583182-57720116@x.xx,107,102,44288
583191-583182-57720116@x.xx,406,103,37583
583191-583182-57720116@x.xx,104,402,42070
583191-583182-57720116@x.xx,101,402,105868
583191-583182-57720116@x.xx,101,403,39432
583191-583182-57720116@x.xx,301,405,18804
583191-583182-57720116@x.xx,407,103,124705
583191-583182-57720116@x.xx,404,401,6009
583191-583182-57720116@x.xx,102,401,27190
583191-583182-57732943@x.xx,104,402,107702
583191-583182-57732943@x.xx,105,301,11646
583191-583182-57732943@x.xx,104,406,15295
583191-583182-57732943@x.xx,405,403,11627
583191-583182-57732943@x.xx,407,106,57991
583191-583182-57732943@x.xx,302,301,4817
583191-583182-57732943@x.xx,403,102,14010
583191-583182-57732943@x.xx,404,107,10033
583191-583182-57732943@x.xx,103,402,9931
583191-583182-57732943@x.xx,103,105,7714
583191-583182-57732943@x.xx,101,407,10439
583191-583182-57732943@x.xx,406,407,23149
583191-583182-57732943@x.xx,405,106,19273
583191-583182-57733242@x.xx,301,106,108870
583191-583182-57732943@x.xx,302,401,3001
583191-583182-57732943@x.xx,403,102,12069
583191-583182-57733242@x.xx,107,302,45537
583191-583182-57733242@x.xx,402,104,307210
583191-583182-57733242@x.xx,105,104,19708
583191-583182-57733242@x.xx,103,101,23599
583191-583182-57733242@x.xx,403,406,13706
583191-583182-57733242@x.xx,405,401,18766
583191-583182-57733242@x.xx,404,402,18380
583191-583182-57733242@x.xx,102,407,38301
583191-583182-57733242@x.xx,403,107,13090
583191-583182-57733242@x.xx,105,103,8243
583191-583182-57733242@x.xx,404,101,6389
583191-583182-57733242@x.xx,405,406,8906
583191-583182-57733242@x.xx,402,106,7200
583191-583182-57733242@x.xx,301,106,7578
583191-583182-57766052@x.xx,406,105,133138
583191-583182-57766052@x.xx,103,301,81061
583191-583182-57766052@x.xx,302,402,104381
583191-583182-57766052@x.xx,405,401,89649
583191-583182-57766052@x.xx,405,404,70395
583191-583182-57766052@x.xx,407,104,78365
583191-583182-57766052@x.xx,401,102,46018
583191-583182-57766052@x.xx,407,105,4079
583191-583182-57766052@x.xx,101,401,20268
583191-583182-57766052@x.xx,406,302,5522
583191-583182-57766052@x.xx,403,301,30851
583191-583182-57766052@x.xx,106,302,22013
583191-583182-57766052@x.xx,107,404,24324
583191-583182-57766052@x.xx,102,406,1033
583191-583182-57766052@x.xx,103,101,8911
583191-583182-57786839@x.xx,104,401,425820
583191-583182-57786839@x.xx,105,106,141575
583191-583182-57786839@x.xx,403,406,92174
583191-583182-57786839@x.xx,107,301,113986
583191-583182-57786839@x.xx,405,301,77387
583191-583182-57786839@x.xx,104,404,25421
583191-583182-57786839@x.xx,104,407,42159
583191-583182-57786839@x.xx,405,102,105199
583191-583182-57786839@x.xx,103,405,80811
583191-583182-57786839@x.xx,105,106,37251
583191-583182-57786839@x.xx,101,105,70486
583191-583182-57786839@x.xx,403,406,23404
583191-583182-57786839@x.xx,302,106,47289
583191-583182-57786839@x.xx,107,404,20959
583191-583182-57786839@x.xx,405,407,27592
583191-583182-57794415@x.xx,102,107,97015
583191-583182-57794415@x.xx,103,403,63485
583191-583182-57794628@x.xx,103,104,29476
583191-583182-57794628@x.xx,301,401,6696
583191-583182-57794628@x.xx,302,405,3388
583191-583182-57794415@x.xx,302,301,45657
583191-583182-57794628@x.xx,402,105,3630
583191-583182-57794628@x.xx,404,103,23713
583191-583182-57794628@x.xx,407,104,2545
583191-583182-57794628@x.xx,102,105,2705
583191-583182-57794628@x.xx,404,101,4240
583191-583182-57794628@x.xx,406,101,4798
583191-583182-57794415@x.xx,105,402,47846
583191-583182-57794628@x.xx,403,406,9344
583191-583182-57794415@x.xx,103,403,30572
583191-583182-57794628@x.xx,106,401,45084
583191-583182-57794628@x.xx,302,407,4799
583191-583182-57794628@x.xx,102,105,4249
583191-583182-57794628@x.xx,107,104,2357
583191-583182-57794628@x.xx,106,103,7680
583191-583182-57794415@x.xx,106,401,52067
583191-583182-57794415@x.xx,403,301,11034
583191-583182-57794415@x.xx,402,104,26101
583191-583182-57794415@x.xx,404,103,40100
583191-583182-57794415@x.xx,101,407,3547
583191-583182-57794415@x.xx,102,401,8321
583191-583182-57794415@x.xx,105,107,3011
583191-583182-57794415@x.xx,406,401,20495
583191-583182-57794415@x.xx,104,301,2980
583191-583182-57794415@x.xx,302,101,2511
583191-583182-57795239@x.xx,405,402,35650
583191-583182-57795239@x.xx,404,302,23386
583191-583182-57795239@x.xx,406,407,21938
583191-583182-57795239@x.xx,102,104,17702
583191-583182-57795239@x.xx,107,401,14267
583191-583182-57797327@x.xx,406,403,311741
583191-583182-57797327@x.xx,106,404,151655
583191-583182-57797327@x.xx,402,301,159800
583191-583182-57797327@x.xx,302,401,333990
583191-583182-57797327@x.xx,402,407,78104
583191-583182-57797327@x.xx,107,105,113471
583191-583182-57797327@x.xx,302,101,50835
583191-583182-57797327@x.xx,104,403,85289
583191-583182-57797327@x.xx,106,107,6122
583191-583182-57797327@x.xx,105,301,350167
583191-583182-57797327@x.xx,405,106,50104
583191-583182-57797327@x.xx,404,103,71117
583191-583182-57797327@x.xx,301,407,82172
583191-583182-57797327@x.xx,102,407,22859
583191-583182-57797327@x.xx,302,101,5786
583191-583182-57802122@x.xx,406,402,183197
583191-583182-57802122@x.xx,106,403,63542
583191-583182-57802122@x.xx,405,402,33472
583191-583182-57802122@x.xx,104,404,54368
583191-583182-57802270@x.xx,405,103,105280
583191-583182-57802122@x.xx,102,401,106197
583191-583182-57802270@x.xx,102,105,82118
583191-583182-57802122@x.xx,405,105,31900
583191-583182-57802270@x.xx,405,101,22792
583191-583182-57802122@x.xx,302,101,47417
583191-583182-57802270@x.xx,406,107,53149
583191-583182-57802122@x.xx,404,406,16410
583191-583182-57802270@x.xx,403,105,19559
583191-583182-57802122@x.xx,302,403,24282
583191-583182-57802122@x.xx,101,301,25503
583191-583182-57802270@x.xx,301,405,37301
583191-583182-57802122@x.xx,404,407,47366
583191-583182-57802270@x.xx,407,403,53789
583191-583182-57802122@x.xx,104,107,38906
583191-583182-57802122@x.xx,106,407,18108
583191-583182-57802270@x.xx,104,401,49526
583191-583182-57802122@x.xx,106,402,9650
583191-583182-57802270@x.xx,301,402,21284
583191-583182-57802122@x.xx,103,102,24591
583191-583182-57802270@x.xx,301,102,14621
583191-583182-57802270@x.xx,406,102,9785
583191-583182-57802270@x.xx,302,101,24613
583191-583182-57802270@x.xx,404,406,25131
583191-583182-57802270@x.xx,401,105,7054
583191-583182-57802270@x.xx,107,101,29704
583191-583182-57795239@x.xx,402,403,8964660
583191-583182-57795239@x.xx,103,301,20510
583191-583182-57795239@x.xx,104,401,11304
583191-583182-57795239@x.xx,106,401,9480
583191-583182-57795239@x.xx,104,302,13592
583191-583182-57795239@x.xx,404,105,7300
583191-583182-57795239@x.xx,103,407,8278
583191-583182-57795239@x.xx,107,103,4696
583191-583182-57795239@x.xx,103,406,15244
583191-583182-57795239@x.xx,301,403,7393
583191-583182-57807677@x.xx,106,406,74936
583191-583182-57807677@x.xx,102,302,32505
583191-583182-57807677@x.xx,404,402,42933
583191-583182-57807677@x.xx,405,404,8707
583191-583182-57807677@x.xx,407,404,36080
583191-583182-57807677@x.xx,107,402,5996
583191-583182-57807677@x.xx,105,104,23708
583191-583182-57807677@x.xx,405,101,25687
583191-583182-57807677@x.xx,403,404,9042
583191-583182-57807677@x.xx,106,407,4534
583191-583182-57807677@x.xx,106,302,6163
583191-583182-57807677@x.xx,401,101,7280
583191-583182-57807677@x.xx,102,101,2926
583191-583182-57807677@x.xx,107,301,11293
583191-583182-57807677@x.xx,104,407,3527
583191-583182-57808665@x.xx,105,301,44826
583191-583182-57808665@x.xx,106,406,78107
583191-583182-57808665@x.xx,403,301,38363
583191-583182-57808665@x.xx,103,302,16775
583191-583182-57808665@x.xx,402,107,24795
583191-583182-57808665@x.xx,403,405,9875
583191-583182-57808665@x.xx,106,401,6083
583191-583182-57808665@x.xx,102,106,5711
583191-583182-57808665@x.xx,406,104,21028
583191-583182-57808665@x.xx,105,106,7020
583191-583182-57808665@x.xx,404,302,8236
583191-583182-57808665@x.xx,402,401,4708
583191-583182-57808665@x.xx,103,405,43557
583191-583182-57808665@x.xx,301,407,6047
583191-583182-57808665@x.xx,301,102,4221
583191-583182-57827574@x.xx,104,107,22035
583191-583182-57827574@x.xx,403,105,29255
583191-583182-57827574@x.xx,106,101,9281
583191-583182-57827574@x.xx,406,407,20419
583191-583182-57827574@x.xx,302,405,11315
583191-583182-57827574@x.xx,402,407,12512
583191-583182-57827574@x.xx,302,401,26901
583191-583182-57827574@x.xx,102,407,12337
583191-583182-57827574@x.xx,103,107,8744
583191-583182-57827574@x.xx,104,405,8131
583191-583182-57827574@x.xx,302,105,3382
583191-583182-57827574@x.xx,105,101,18016
583191-583182-57827574@x.xx,406,407,8115
583191-583182-57827574@x.xx,406,403,6411
583191-583182-57827574@x.xx,402,105,8146
583191-583182-57830170@x.xx,403,404,38524
583191-583182-57830170@x.xx,104,401,27336
583191-583182-57830170@x.xx,103,102,51150
583191-583182-57830170@x.xx,402,107,50130
583191-583182-57830170@x.xx,105,101,42228
583191-583182-57830170@x.xx,405,403,24451
583191-583182-57830170@x.xx,404,107,16619
583191-583182-57830170@x.xx,104,401,15717
583191-583182-57830170@x.xx,102,106,16291
583191-583182-57830170@x.xx,103,107,5283
583191-583182-57830170@x.xx,101,107,5569
583191-583182-57830170@x.xx,107,406,14830
583191-583182-57830170@x.xx,301,107,5725
583191-583182-57830170@x.xx,302,402,6738
583191-583182-57830170@x.xx,405,101,5436
583191-583182-57830547@x.xx,103,404,3738
583191-583182-57830547@x.xx,301,401,133283
583191-583182-57830547@x.xx,102,401,45077
583191-583182-57830547@x.xx,104,407,116758
583191-583182-57830547@x.xx,406,402,37288
583191-583182-57830547@x.xx,403,302,39044
583191-583182-57830547@x.xx,405,401,43929
583191-583182-57830547@x.xx,106,404,38459
583191-583182-57830547@x.xx,102,404,19751
583191-583182-57830547@x.xx,103,102,40627
583191-583182-57830547@x.xx,107,104,40750
583191-583182-57830547@x.xx,402,105,94529
583191-583182-57830547@x.xx,301,101,52310
583191-583182-57830547@x.xx,301,406,19855
583191-583182-57830547@x.xx,403,102,37179
583191-583182-57834968@x.xx,405,403,113975
583191-583182-57834968@x.xx,103,102,120352
583191-583182-57835749@x.xx,103,403,45452
583191-583182-57835749@x.xx,406,104,8659
583191-583182-57835749@x.xx,105,107,15499
583191-583182-57835749@x.xx,404,101,10504
583191-583182-57835749@x.xx,106,103,3515
583191-583182-57835749@x.xx,104,302,8212
583191-583182-57835749@x.xx,402,105,3286
583191-583182-57835749@x.xx,102,405,10516
583191-583182-57835749@x.xx,102,407,5438
583191-583182-57835749@x.xx,102,401,5974
583191-583182-57835749@x.xx,302,101,7085
583191-583182-57835749@x.xx,406,405,3550
583191-583182-57835749@x.xx,106,401,5410
583191-583182-57835749@x.xx,302,301,12980
583191-583182-57834968@x.xx,405,104,110892
583191-583182-57835749@x.xx,402,101,3788
583191-583182-57834968@x.xx,402,406,295986
583191-583182-57834968@x.xx,404,104,406212
583191-583182-57834968@x.xx,103,407,17832
583191-583182-57834968@x.xx,404,105,151690
583191-583182-57834968@x.xx,104,403,118455
583191-583182-57834968@x.xx,104,106,142714
583191-583182-57834968@x.xx,301,101,11149
583191-583182-57834968@x.xx,105,407,7824
583191-583182-57834968@x.xx,103,401,8138
583191-583182-57834968@x.xx,401,406,211672
583191-583182-57834968@x.xx,107,403,7616
583191-583182-57834968@x.xx,104,106,3405
583191-583182-57838214@x.xx,301,105,27287
583191-583182-57838214@x.xx,404,302,12736
583191-583182-57838214@x.xx,402,103,11734
583191-583182-57838214@x.xx,405,302,9568
583191-583182-57838214@x.xx,106,407,17417
583191-583182-57838214@x.xx,406,101,9479
583191-583182-57838214@x.xx,403,301,8822
583191-583182-57838214@x.xx,107,402,6332
583191-583182-57838214@x.xx,405,403,6333
583191-583182-57838214@x.xx,405,404,4680
583191-583182-57838214@x.xx,407,301,12674
583191-583182-57838214@x.xx,107,401,133089
583191-583182-57838214@x.xx,301,105,7670
583191-583182-57838214@x.xx,105,101,8892
583191-583182-57838214@x.xx,406,103,8643
583191-583182-57843323@x.xx,106,404,7645
583191-583182-57843323@x.xx,302,107,35943
583191-583182-57843323@x.xx,105,402,12417
583191-583182-57843323@x.xx,403,407,11529
583191-583182-57843323@x.xx,401,107,21340
583191-583182-57843323@x.xx,106,102,21194
583191-583182-57843323@x.xx,404,101,58406
583191-583182-57843323@x.xx,102,406,43966
583191-583182-57843323@x.xx,302,102,10910
583191-583182-57843323@x.xx,107,402,21611
583191-583182-57843323@x.xx,405,406,8798
583191-583182-57843323@x.xx,107,407,6106
583191-583182-57843323@x.xx,106,401,6945
583191-583182-57843323@x.xx,103,407,16086
583191-583182-57843323@x.xx,104,101,17624
583191-583182-57844779@x.xx,102,403,19902
583191-583182-57844779@x.xx,102,301,10229
583191-583182-57844779@x.xx,302,107,5109
583191-583182-57844779@x.xx,402,102,5308
583191-583182-57844779@x.xx,405,406,6418
583191-583182-57844779@x.xx,404,101,8977
583191-583182-57844779@x.xx,104,401,7888
583191-583182-57844779@x.xx,103,101,9671
583191-583182-57844779@x.xx,105,407,5680
583191-583182-57844779@x.xx,403,101,3308
583191-583182-57844779@x.xx,106,403,7773
583191-583182-57844779@x.xx,407,301,4050
583191-583182-57844779@x.xx,302,101,7711
583191-583182-57844779@x.xx,404,402,13579
583191-583182-57844779@x.xx,405,301,5741
583191-583182-57859841@x.xx,404,401,39358
583191-583182-57859841@x.xx,103,101,51427
583191-583182-57859841@x.xx,104,402,10745
583191-583182-57859841@x.xx,102,105,5997
583191-583182-57859841@x.xx,406,302,1686
583191-583182-57859841@x.xx,104,106,1540
583191-583182-57859841@x.xx,107,405,1142
583191-583182-57859841@x.xx,104,401,1259
583191-583182-57859841@x.xx,402,103,1363
583191-583182-57859841@x.xx,105,104,1066
583191-583182-57859841@x.xx,405,406,1357
583191-583182-57859841@x.xx,404,403,1046
583191-583182-57859841@x.xx,106,101,1022
583191-583182-57859841@x.xx,301,302,887
583191-583182-57859841@x.xx,407,301,2216
583191-583182-57915712@x.xx,102,401,89700
583191-583182-57915712@x.xx,103,401,69320
583191-583182-57915712@x.xx,105,301,93299
583191-583182-57915712@x.xx,302,406,159295
583191-583182-57915712@x.xx,403,105,39096
583191-583182-57915712@x.xx,403,106,43646
583191-583182-57915712@x.xx,105,402,38944
583191-583182-57915712@x.xx,405,302,34426
583191-583182-57915712@x.xx,403,404,41017
583191-583182-57915712@x.xx,407,107,86338
583191-583182-57915712@x.xx,103,105,36192
583191-583182-57915712@x.xx,404,406,25365
583191-583182-57915712@x.xx,101,106,10770
583191-583182-57915712@x.xx,402,406,16350
583191-583182-57915712@x.xx,405,302,4719
583191-583182-57922499@x.xx,301,101,89407
583191-583182-57922499@x.xx,105,402,61484
583191-583182-57922499@x.xx,405,404,57904
583191-583182-57922499@x.xx,105,407,40518
583191-583182-57922499@x.xx,102,404,18095
583191-583182-57922499@x.xx,107,101,29796
583191-583182-57922499@x.xx,103,405,13072
583191-583182-57922499@x.xx,105,104,23355
583191-583182-57922499@x.xx,102,406,19646
583191-583182-57922499@x.xx,403,404,17242
583191-583182-57922499@x.xx,106,402,12297
583191-583182-57922499@x.xx,301,107,10611
583191-583182-57922499@x.xx,403,302,23281
583191-583182-57922499@x.xx,107,407,10931
583191-583182-57922499@x.xx,405,401,10469
583191-583182-57929192@x.xx,406,301,110767
583191-583182-57929192@x.xx,106,105,34887
583191-583182-57929192@x.xx,104,302,29240
583191-583182-57929192@x.xx,404,407,34836
583191-583182-57929192@x.xx,105,401,43133
583191-583182-57929192@x.xx,102,407,6834
583191-583182-57929192@x.xx,103,105,27463
583191-583182-57929192@x.xx,102,406,12357
583191-583182-57929192@x.xx,105,403,23176
583191-583182-57929192@x.xx,106,401,20643
583191-583182-57929192@x.xx,301,107,24563
583191-583182-57929192@x.xx,302,301,29828
583191-583182-57929192@x.xx,106,402,10232
583191-583182-57929192@x.xx,405,401,35246
583191-583182-57929192@x.xx,103,104,14299
583191-583182-58045475@x.xx,107,403,51066
583191-583182-58045475@x.xx,103,105,17000
583191-583182-58045475@x.xx,401,104,10160
583191-583182-58045475@x.xx,106,407,26992
