judge,candidate_chosen,candidate_not_chosen,time_taken
55,7,6,2973
45,11,4,4971
55,1,24,2437
55,14,18,1687
45,18,21,3874
55,19,5,2307
45,14,18,2828
55,24,12,2559
45,22,18,2319
45,5,11,3231
55,8,12,4035
45,3,16,2448
55,9,1,2722
55,3,17,1812
45,3,24,3460
55,7,19,1804
55,17,6,2109
45,22,25,2935
55,21,4,4008
45,17,12,1926
45,3,14,1703
55,3,1,2264
55,15,17,1931
45,1,12,2490
55,24,18,1610
45,21,5,2232
55,2,5,2280
45,20,25,1999
45,23,25,1983
45,17,8,2583
55,9,12,3701
55,14,21,1302
45,17,13,3861
55,17,12,2554
45,7,20,2200
55,22,17,1648
45,9,8,2054
45,23,19,2260
55,13,17,5282
55,11,25,1818
45,3,6,3835
55,13,16,2356
45,15,12,1881
55,6,8,1663
55,14,25,1460
45,17,10,2215
55,9,16,1744
45,9,4,1336
55,3,21,1630
45,17,19,2469
55,12,18,2417
45,15,16,1682
55,15,13,2130
45,1,5,2331
55,1,5,1918
45,8,25,2677
55,15,6,1897
55,7,1,2569
45,11,25,3404
55,14,5,1400
45,22,1,2117
45,7,13,1934
55,7,13,2166
55,2,13,1780
55,10,23,5429
55,22,12,1405
55,23,25,1689
55,8,16,4369
55,12,4,1688
55,22,25,1742
55,10,18,1643
55,5,16,3935
55,10,5,2545
55,3,8,2939
55,9,5,1145
55,9,25,1920
55,23,18,1803
55,24,19,2311
55,10,16,4360
55,3,23,1288
55,17,8,2065
55,7,18,1787
55,1,23,2042
55,23,4,2804
55,17,10,2051
55,2,23,2287
55,3,18,2281
55,3,19,2128
55,17,18,1579
55,21,18,2074
55,14,23,1531
55,7,22,2606
55,14,6,1356
55,17,4,2271
55,19,16,3048
55,7,20,2665
55,1,4,2006
55,2,10,2008
55,15,18,1270
55,9,21,1496
55,16,12,5716
55,15,11,1525
55,23,19,1779
55,11,8,2571
55,22,4,2522
55,13,11,1698
55,21,17,1459
55,19,20,5978
55,13,14,7578
85,13,18,5938
73,22,14,4826
66,16,11,5133
74,9,13,5401
85,25,21,6769
66,4,24,5057
74,9,10,4224
73,15,19,2857
66,16,23,4496
74,15,2,3940
85,19,25,6983
73,13,1,4194
66,22,14,4205
85,9,10,3683
74,9,20,4220
73,23,8,4756
66,8,21,5058
85,22,23,4811
74,22,11,3761
66,1,10,4900
85,22,20,4301
73,14,12,7992
74,14,19,4798
66,1,8,3408
73,9,7,4287
66,9,10,3983
85,6,24,7366
73,2,16,3791
74,6,23,8590
85,23,21,3476
66,22,20,4304
85,5,24,4572
73,5,25,7055
74,24,5,8591
73,9,13,3521
85,15,19,5234
66,1,14,6340
74,5,4,4317
73,9,10,5695
85,25,4,5374
66,8,4,5374
85,9,20,2638
66,10,19,3213
73,15,3,7982
85,6,16,5389
66,1,2,4536
66,15,8,3410
73,22,23,8376
74,22,8,20244
85,1,8,4703
66,15,2,5833
73,2,4,4887
85,9,24,4051
74,2,4,5747
66,8,23,5447
85,10,21,4805
73,16,18,5932
66,14,8,4267
74,10,21,5385
73,2,6,3819
85,2,4,5236
66,5,12,4053
74,15,23,5958
85,3,12,3745
66,10,12,3477
74,22,14,4327
73,25,4,8543
66,19,21,4278
85,16,18,6817
66,13,25,3450
74,13,8,5681
73,20,11,5388
85,13,12,5702
66,16,4,5433
74,18,4,5163
73,10,25,4882
85,10,8,3458
74,5,25,3459
85,10,19,3707
66,10,25,4514
85,17,5,3126
73,22,8,3982
66,14,20,3726
85,25,16,3709
74,25,4,10957
73,24,5,4755
66,8,2,4462
85,15,4,3322
74,13,12,2864
73,7,12,3144
66,22,2,3407
85,7,10,3668
74,15,19,5609
73,7,4,4775
66,22,8,4515
85,9,13,4252
73,2,11,3130
66,14,12,2844
85,9,7,3680
74,13,19,6738
66,16,25,4224
73,6,12,4770
85,8,21,4005
66,17,5,3457
73,22,20,3757
66,9,24,4791
73,13,8,4771
85,8,4,3948
74,3,12,12441
73,13,10,4584
85,2,17,4007
74,6,24,4022
85,2,15,4242
73,15,7,5082
74,19,21,4255
85,1,13,3674
73,21,8,3953
74,6,25,4198
85,6,23,5384
73,5,18,6217
74,11,12,6489
85,18,4,3391
74,15,4,2817
73,7,17,4191
85,22,24,4763
73,17,14,3958
85,7,12,3109
74,9,7,2855
73,10,8,3960
85,6,8,3658
74,2,20,3648
73,19,11,3647
85,13,16,2282
74,10,19,4775
73,3,12,4811
85,7,5,4796
74,16,18,4260
73,1,8,3673
85,8,11,3695
85,15,5,3394
73,10,20,5097
74,20,24,5930
85,6,12,3415
74,9,6,3982
73,22,24,5096
85,1,6,4781
74,8,21,4824
73,15,2,5085
85,17,6,3730
85,2,3,3677
74,6,11,5359
73,17,5,5107
74,2,11,3961
85,22,12,3124
73,5,12,7071
85,7,25,2865
74,22,3,6809
73,2,8,3984
85,13,20,3977
74,19,18,4253
85,15,24,3167
85,10,4,3709
73,13,5,6271
85,9,15,3436
73,16,25,3712
74,23,16,11942
85,20,4,4546
73,3,11,4254
85,20,24,3139
74,7,14,5398
73,22,13,4274
85,10,24,4244
74,23,21,5708
73,15,4,4310
85,16,11,4086
73,22,5,4027
85,3,5,3131
74,10,12,3703
73,9,3,5369
85,23,11,4796
74,14,20,4020
73,13,12,4037
85,14,12,4877
74,22,23,3698
74,15,3,2961
85,1,22,4923
74,6,16,3694
85,20,18,3831
74,7,25,3531
73,13,18,15119
74,7,12,3121
85,14,3,6256
74,20,4,2955
73,6,21,4728
85,15,6,4046
74,2,16,3432
73,23,21,3513
85,19,18,4159
73,2,17,3492
85,1,21,3755
73,7,10,3521
85,2,6,2946
73,23,6,4478
85,12,4,8843
73,9,14,2102
85,2,12,1401
73,21,19,4329
85,20,11,5028
73,7,23,4464
85,16,5,3920
73,5,20,3716
85,19,4,2279
73,19,18,3349
85,15,13,2508
73,22,11,1801
85,22,15,3129
85,9,19,1805
73,10,6,4567
85,8,24,2590
73,6,25,3138
85,9,14,3586
73,13,25,2746
85,10,6,4101
85,7,23,2079
85,1,17,2480
85,19,12,4120
85,23,5,1979
85,23,20,1623
85,1,7,2449
85,23,15,2244
85,5,4,2993
85,1,4,1863
85,25,5,1656
85,1,2,2505
85,15,16,1586
85,13,25,3030
85,16,4,2263
85,7,19,1528
85,22,17,1465
90,3,25,4235
90,13,23,2780
90,7,2,4804
90,16,20,5462
90,12,16,2979
90,20,25,2419
90,3,21,1951
90,9,11,2439
90,13,2,3397
90,2,5,1827
90,8,20,2530
90,6,20,2679
90,9,21,5948
90,5,19,4932
90,14,21,1846
99,6,18,9233
90,24,19,4161
90,21,12,3534
90,3,17,3249
90,9,17,2101
90,14,5,2002
90,9,5,2014
90,9,4,1975
90,23,4,3635
99,23,10,21626
90,6,18,2235
90,9,23,1701
90,24,14,3353
90,17,20,3039
99,24,23,10232
90,17,19,2481
99,12,18,3935
90,2,25,1762
90,20,19,1787
90,3,19,2257
99,8,12,5088
99,24,12,3514
90,6,4,2831
99,17,11,2881
90,13,6,2598
90,1,24,2625
90,2,21,4377
90,17,25,642
99,21,16,10276
90,15,14,2724
99,14,6,3584
90,10,23,3138
90,14,4,1835
99,7,6,4140
90,9,22,4074
99,22,4,3963
90,1,23,4875
99,6,4,5992
90,9,1,3251
90,12,18,3361
99,5,11,5137
90,14,11,2350
90,15,12,1939
103,21,5,11421
103,7,16,861
99,16,19,6624
90,15,10,3610
103,11,5,1961
103,16,8,1698
99,10,18,3880
90,18,11,4691
102,14,10,13190
103,3,20,3003
102,1,12,4336
90,7,16,5152
103,17,24,4599
99,22,18,2802
102,3,20,3348
99,17,23,2780
102,14,13,3353
103,12,25,6832
99,1,24,3463
103,1,12,2490
102,15,10,3990
99,7,18,3334
103,11,18,2757
90,24,23,5498
103,14,13,2226
99,15,10,4129
90,15,18,3295
90,3,1,293
103,22,10,3017
99,3,17,3587
90,17,4,3318
99,9,1,3035
90,22,4,2785
102,21,24,15413
103,16,19,8023
99,7,24,3630
90,24,16,3608
102,15,1,4901
99,2,23,4359
90,10,18,4090
103,14,11,7092
90,24,12,2810
99,2,19,3868
102,12,25,5514
90,8,25,2499
99,2,14,3379
103,9,1,6655
90,7,11,3516
102,24,16,5713
99,22,16,3466
90,15,21,1950
102,7,16,3896
103,20,12,6254
99,9,17,3888
90,22,10,5216
102,20,12,3627
99,9,12,3345
90,14,6,3071
102,3,24,3847
99,3,20,4144
103,15,18,3874
90,7,24,4961
102,15,12,3333
99,10,16,4135
103,15,12,2231
90,14,10,3081
102,1,19,3600
102,10,18,3031
90,1,19,4124
103,2,18,6854
99,21,5,5082
90,24,17,3590
103,8,25,2800
103,2,10,2833
90,17,11,3941
99,8,16,5604
102,7,11,3611
90,22,18,3275
103,7,18,4355
99,14,16,4053
102,18,11,4879
90,2,14,3271
103,16,24,3529
99,24,21,4080
103,7,11,1670
102,16,19,3525
90,10,16,4374
99,15,21,3027
102,2,19,2758
90,8,16,3295
103,15,1,6002
99,14,10,4103
102,22,10,3305
102,22,18,3303
103,22,18,4951
99,21,12,5218
90,7,18,8453
102,5,11,4091
99,24,19,3264
102,14,11,1928
103,1,19,5982
99,9,4,2707
90,2,23,5140
102,2,10,2970
103,14,10,3844
99,17,25,2799
99,12,25,2535
103,7,24,4019
90,7,6,2607
102,2,18,6799
103,2,23,2307
90,9,12,3033
102,2,23,2732
99,12,20,6139
90,17,23,2781
102,24,25,3358
99,15,14,3370
90,3,20,2548
99,15,12,3643
102,8,25,5020
90,14,13,3908
99,3,19,3531
102,9,12,2991
103,21,24,14454
103,15,10,2664
102,7,24,3455
90,24,25,6122
99,2,25,4265
99,7,16,2757
102,2,14,3835
90,21,4,3851
103,22,16,2516
90,3,24,2508
90,22,16,3057
102,22,16,3369
99,17,24,5544
90,14,16,2815
103,16,10,7492
102,21,4,3070
99,2,10,3898
103,17,4,3049
102,10,16,2533
90,24,21,4753
103,14,16,1716
99,24,25,2823
102,15,21,3648
103,24,25,3923
90,15,1,5072
99,14,11,4229
102,3,1,2862
103,3,24,2290
102,7,18,1998
90,21,16,3126
103,15,21,2568
102,15,18,3086
99,20,19,6186
103,9,12,2447
90,1,12,4111
102,17,24,2700
103,17,23,3071
99,17,4,4090
99,3,1,3200
102,17,23,5142
90,21,5,3176
99,2,18,2150
90,2,19,2155
102,8,16,4925
90,2,18,2230
99,1,23,3342
102,21,5,2482
103,2,14,11901
99,15,18,2477
90,16,19,4142
102,17,4,2550
103,21,4,2815
99,8,25,3652
103,10,18,1762
102,14,16,3120
90,5,11,4275
99,2,21,3192
103,3,1,3428
102,20,19,3645
99,14,5,2788
90,2,10,5025
102,22,17,3044
99,7,11,2493
90,8,12,3082
102,24,23,3263
99,9,22,3507
103,2,19,8417
90,12,25,4031
102,7,8,2499
99,14,4,3319
103,21,25,3310
90,20,12,2207
103,3,5,2410
99,1,12,2967
102,9,17,3111
103,13,6,2799
99,22,10,3408
102,8,11,3362
99,1,19,2778
102,17,21,1994
99,24,16,2525
102,19,4,3235
103,15,20,6285
99,21,4,3104
102,8,20,2621
99,9,23,2303
103,15,5,3814
102,20,5,2310
99,3,24,2279
102,15,16,1946
103,13,11,4395
102,9,21,1950
99,14,24,3511
103,22,7,2268
102,15,6,2245
102,8,5,2293
99,6,13,2438
102,21,25,2651
99,14,13,3443
102,9,16,2052
99,18,11,4387
102,9,22,4124
99,9,5,2304
102,6,16,3223
99,23,4,2961
102,14,23,2304
99,17,20,1947
102,17,13,2214
99,17,19,2413
102,23,12,3368
99,15,1,2676
102,17,25,2277
102,7,5,1919
102,7,20,1743
99,2,13,7716
102,6,19,2463
99,7,8,2252
102,9,2,2532
99,16,5,2273
102,21,12,2473
99,6,5,3832
102,16,20,3362
99,8,6,1948
103,22,1,46283
99,24,10,3503
102,1,23,2409
103,20,25,3300
103,3,21,1278
102,15,11,2164
99,2,24,2279
103,1,23,2123
102,15,13,2138
99,3,13,2308
103,21,12,2334
102,1,11,2326
103,1,13,1226
99,1,6,2619
102,9,25,2330
103,22,25,1688
103,24,18,1435
102,1,6,2280
99,23,11,2824
103,23,24,1761
102,15,14,2045
99,24,6,2885
103,7,20,2246
102,3,19,2242
99,15,16,2026
103,3,6,1578
102,24,18,2401
99,22,12,1771
103,17,13,1674
103,20,18,1832
102,7,21,2628
99,9,19,2648
103,23,18,2318
102,3,23,2321
99,1,13,2310
103,9,5,1213
102,15,20,1503
102,14,25,1602
103,5,19,2429
103,7,14,1229
102,15,5,2781
103,2,9,1857
103,6,19,1654
102,9,5,1767
103,7,10,1419
102,13,11,1518
102,9,18,1959
103,8,5,1603
103,23,20,1378
102,10,4,2111
103,24,12,1997
102,17,12,2250
103,24,19,1726
102,6,20,1469
103,9,16,1342
102,2,21,1901
103,14,24,1531
102,13,5,1826
103,7,2,1743
102,22,12,1296
103,3,7,1395
103,9,24,1578
103,15,6,1360
103,12,4,1471
103,3,23,1668
103,9,17,934
103,6,14,1478
103,10,5,4281
103,1,6,1560
103,3,18,1638
103,17,25,1962
103,7,5,1795
103,17,12,1670
103,2,21,1818
103,22,12,1457
103,19,12,2877
113,15,24,6086
113,3,25,2458
113,12,16,2242
113,11,10,45
113,18,1,2514
113,1,4,2064
113,17,6,5723
113,18,21,6374
114,24,8,16625
113,13,23,3532
113,7,17,3084
114,1,25,4960
113,11,21,2015
113,7,19,1541
113,13,19,3502
113,9,15,1606
113,13,20,2563
113,14,18,2194
113,17,18,1760
114,3,10,19869
113,8,3,2089
113,17,10,2482
113,7,13,1962
114,13,19,5502
113,2,5,1630
113,9,8,2028
114,13,23,4920
113,17,8,1292
113,15,17,1539
114,23,19,2718
113,3,14,1796
113,9,11,1785
114,7,17,4370
113,3,10,2569
114,3,8,4008
113,11,4,3185
113,23,19,1729
114,2,12,3864
113,1,17,2494
114,23,25,2778
113,18,25,1916
114,7,19,2419
113,3,16,4630
113,1,25,2269
114,25,18,7898
113,23,5,1632
113,7,1,1310
114,1,5,2147
113,8,24,3093
114,1,4,3770
113,2,12,2386
113,13,16,1654
113,3,2,1295
113,13,4,1386
113,23,25,1742
113,1,5,2111
113,21,14,1292
113,21,1,1132
113,11,25,3715
113,19,25,1409
114,11,4,22892
113,19,11,4275
113,1,11,1392
113,20,5,1502
113,7,10,1516
113,16,25,1861
113,8,10,1600
113,17,19,1441
114,13,20,6543
113,2,24,1698
113,7,25,2448
114,3,2,4815
113,11,8,1817
113,1,10,1895
114,1,21,3239
113,6,5,1110
113,22,4,1425
114,1,17,2519
113,18,8,1920
114,13,16,2231
113,2,13,2548
114,15,17,3592
113,20,16,2232
113,22,25,1513
113,6,20,1527
114,19,25,4114
113,23,8,1544
113,16,4,1798
114,3,16,3568
113,7,3,1413
114,11,25,2121
113,14,25,3714
114,21,18,3022
113,12,8,1181
113,7,21,1250
114,23,5,2414
113,13,5,1270
114,9,8,2078
113,20,22,2562
114,7,13,2824
113,9,4,1571
113,21,10,339
114,17,6,6130
114,2,5,3047
113,7,12,4582
113,14,5,1282
113,22,1,1743
114,7,1,4639
113,9,25,2763
114,21,11,2543
113,24,10,5011
114,17,18,2491
113,10,20,3378
114,14,18,4027
113,15,19,2045
114,3,14,2796
113,5,24,2485
113,3,13,1715
114,9,11,2519
113,1,8,1170
113,1,20,4158
113,15,25,1518
113,15,11,3957
114,14,21,13251
113,10,4,2077
114,17,10,2984
113,15,7,3872
114,17,8,4053
113,23,9,2176
113,3,5,2394
114,9,15,4005
113,2,4,1654
114,13,4,2197
113,9,21,1744
113,20,11,2097
113,17,20,2453
114,17,21,6885
114,24,4,3816
114,10,5,4839
114,10,8,4048
114,15,19,6123
114,23,12,2352
114,19,12,14200
114,2,25,2743
114,20,25,2139
114,17,20,1878
114,14,8,4010
114,17,19,2772
114,24,10,4082
114,8,18,3640
114,20,16,6586
114,22,21,2192
114,10,13,6707
114,12,18,2501
114,13,5,2045
114,1,14,4910
114,3,21,2521
114,22,1,2310
114,4,25,3037
114,19,5,4587
114,20,11,2493
114,3,18,1389
114,22,5,1706
114,7,4,2126
114,13,21,3320
114,14,25,1849
114,22,25,1400
114,22,3,4192
114,2,4,1768
114,6,5,2073
114,22,24,2690
114,5,16,4711
114,6,20,1555
114,7,25,2055
114,7,6,2226
114,10,1,2667
114,10,4,1599
114,3,13,1676
114,9,3,1405
114,10,20,2715
114,22,7,4566
114,22,11,2864
114,17,5,1434
114,1,18,2274
114,19,8,2252
114,6,21,2799
114,6,8,3285
114,7,12,1869
114,23,8,1789
114,1,8,2293
126,3,6,5484
126,6,16,3842
126,23,11,3499
126,14,23,1846
126,8,4,2201
126,6,4,1288
126,23,18,1521
126,17,14,1998
126,23,4,2212
126,14,4,1073
126,10,11,1445
126,2,17,1670
126,20,18,1449
130,24,20,5649
126,20,4,1497
126,22,19,2490
130,23,20,4551
130,15,8,4433
126,18,4,1787
130,24,6,7474
126,1,24,6792
126,9,18,2572
130,16,12,5370
130,17,11,2837
126,8,20,5924
126,2,1,4424
130,7,2,22155
130,2,16,3412
126,6,24,24508
126,1,16,1346
130,15,24,6344
126,16,21,1933
126,15,13,2744
130,2,17,4904
126,2,16,1684
130,9,18,2107
130,23,10,2958
126,17,11,6098
130,9,24,4121
126,23,20,2503
130,10,11,3910
126,3,25,3906
130,1,16,2899
126,10,23,3875
126,9,19,1400
126,4,12,3228
130,2,1,4287
130,15,3,4190
126,7,2,2361
126,13,18,1974
130,1,24,3632
126,9,24,2131
130,9,19,2633
126,20,24,2319
126,3,17,2855
130,10,12,4562
126,16,12,1443
126,15,3,1542
130,16,21,3873
126,19,4,2312
130,13,18,2853
126,10,12,3639
130,15,13,3053
126,8,15,3257
130,6,18,3118
130,20,4,3672
130,22,17,2134
126,7,14,9169
130,3,25,4026
126,15,24,2434
130,20,18,3500
130,8,20,4102
126,22,17,11370
130,18,4,4946
130,7,14,2307
130,19,4,3535
130,3,17,3304
130,12,4,2610
126,6,18,16314
130,22,19,2342
126,24,12,2883
126,9,11,2583
130,3,18,5313
126,22,20,2950
130,7,13,2456
130,23,19,3198
126,16,18,2217
130,7,23,2629
126,7,6,2096
130,7,4,2503
126,22,8,2228
126,9,4,3158
143,9,1,5572
130,13,6,6116
143,13,11,3388
130,24,19,3773
126,15,17,7283
143,1,4,4835
130,3,11,2811
130,1,20,4487
143,9,2,5028
143,20,19,4141
130,16,23,5753
143,16,4,3015
130,22,24,2824
130,14,4,2824
143,1,18,4253
130,9,21,1721
143,17,13,5204
130,22,2,3485
143,9,23,3226
130,13,8,2710
143,22,23,2445
130,5,4,2233
126,20,21,34818
130,9,10,2432
143,17,6,5188
126,3,2,1916
130,22,14,1926
130,1,13,1935
143,10,21,3811
126,16,23,4396
130,16,11,2223
126,13,4,1941
143,19,21,3598
130,22,20,2131
126,6,14,2370
130,24,12,2777
126,3,21,1722
130,1,21,1838
143,16,5,7035
126,2,6,3249
130,9,8,2823
130,8,4,2308
126,6,23,4291
126,15,11,1351
143,15,14,6753
130,10,5,3177
126,8,21,1650
130,20,25,2112
130,6,11,1757
126,4,11,6379
130,3,7,4052
126,15,7,2752
130,17,21,2207
130,23,4,2571
143,5,24,13856
130,20,19,4035
143,2,13,2239
126,23,5,10011
130,5,25,3196
143,9,7,3259
126,19,12,3000
130,8,11,2464
126,14,20,1198
143,9,13,2292
130,7,20,2260
143,6,11,2206
130,17,12,2485
143,2,24,3508
143,3,12,1715
126,20,5,8553
143,19,12,2930
130,9,3,7585
126,3,7,3670
143,3,8,4097
130,1,14,3286
143,11,12,3024
126,14,24,7297
130,23,12,2972
126,3,23,2226
143,9,14,4340
130,15,5,3010
143,19,24,2744
126,2,25,2214
130,8,5,2764
143,15,5,2799
126,5,19,2551
130,9,6,2269
126,7,20,1642
130,7,6,2193
143,23,4,5201
130,5,12,3367
143,22,21,2511
143,7,22,4349
130,4,25,5666
126,14,19,14255
130,17,1,4996
126,9,2,2498
143,3,10,3316
126,22,6,2552
126,15,16,2628
126,23,25,2200
130,11,25,9862
126,1,20,2278
143,15,22,9565
130,10,21,2771
126,8,19,1413
143,8,21,1950
130,15,11,2492
143,22,4,2496
126,22,23,4693
130,2,5,3335
143,16,25,3425
126,9,13,2581
130,24,18,2619
126,2,11,1286
143,18,12,2400
126,1,5,1672
143,2,22,1954
143,7,17,2232
130,19,25,3484
126,1,17,2664
143,17,16,1920
126,19,21,2149
126,23,12,2017
143,10,19,4302
126,1,18,1963
130,12,11,7718
143,17,5,1992
126,22,24,1612
130,3,21,2141
143,8,4,3371
126,8,13,3514
143,23,5,2266
126,3,12,1361
130,17,14,4867
126,8,12,1536
143,14,5,2077
126,22,7,1587
130,3,14,3275
143,14,18,2850
130,14,23,2611
143,7,10,2079
130,15,4,1968
143,23,13,2563
130,1,11,3590
130,2,13,2492
143,2,25,6302
143,7,8,2868
143,13,6,2358
143,7,5,1994
143,2,6,1814
143,14,20,1693
143,14,17,3295
143,6,25,1653
143,15,7,2860
143,14,19,1830
143,9,20,2190
143,14,21,2217
143,7,21,2062
143,2,5,9054
143,11,24,3328
143,1,21,13422
143,17,21,1725
143,14,23,1696
143,16,11,1692
143,11,4,1425
143,3,19,2234
143,1,11,1457
143,17,10,1873
143,22,13,1988
143,5,19,6337
143,23,18,1572
143,5,12,1818
143,8,11,2260
143,7,4,1628
143,2,8,1778
143,22,11,1720
143,9,16,1620
143,8,5,2544
143,3,5,1261
143,3,16,2362
143,15,4,1850
143,6,12,2296
143,15,17,2298
143,14,22,1934
143,3,6,2042
143,9,25,1475
143,15,23,1551
143,8,19,1790
143,9,6,1901
143,1,7,1642
143,20,21,4178
143,1,20,4382
146,15,6,7120
146,24,4,6724
146,15,20,2223
146,6,4,4470
146,21,23,5187
146,13,24,3047
146,6,16,2560
146,15,25,3183
146,21,25,2417
146,9,22,3937
151,1,25,7879
146,7,19,2688
151,6,21,4201
151,13,16,617
151,21,11,2987
151,14,12,2662
146,1,25,10459
151,21,18,2225
151,2,12,2098
146,10,6,3108
151,19,11,3465
146,13,20,3273
146,23,11,2587
146,14,8,2500
151,24,8,8616
146,17,8,2791
151,5,18,2902
151,14,8,1875
146,13,10,2525
151,13,19,2204
146,2,20,2494
151,6,19,2400
146,15,9,2530
151,21,25,2012
146,6,8,3374
151,10,25,2358
146,21,6,2058
146,17,18,2206
146,2,12,2116
146,19,11,2088
146,21,18,2229
146,3,22,2650
159,3,22,8024
151,25,18,6111
146,13,19,2718
159,22,5,3032
151,9,22,1818
146,5,18,2153
151,15,25,1767
146,3,4,1866
159,18,25,4238
151,17,18,2663
146,22,5,2249
159,3,4,3820
151,3,4,2714
151,13,21,1904
146,13,16,2980
159,13,21,4940
151,6,8,2511
146,24,8,2526
159,18,4,2621
151,10,13,2612
146,18,25,2624
159,1,4,1942
151,13,20,2241
146,14,12,2506
159,20,12,2848
151,10,6,2540
146,6,19,3276
151,17,8,2351
159,16,20,2877
146,10,25,2412
151,22,5,2273
159,13,25,2283
151,7,19,2548
159,22,11,2537
146,13,21,5875
151,2,20,2442
159,16,4,2742
146,21,11,2239
151,23,11,2967
159,3,19,3250
146,8,20,3474
151,22,3,3460
159,15,1,3478
146,13,11,2135
159,18,16,549
146,15,1,2966
159,22,21,2973
146,22,18,1630
159,11,21,3128
159,17,4,3058
159,6,12,1849
146,17,11,8269
159,13,18,1967
146,13,4,1812
159,2,21,1845
146,1,5,1998
146,9,24,2073
159,24,23,7678
146,7,12,6469
159,2,8,3154
146,2,11,1702
159,15,24,3794
159,22,18,2613
151,9,15,2309
146,2,4,6723
159,15,16,2722
151,6,24,4196
159,9,5,3105
146,24,23,3648
151,19,4,2028
146,2,18,1482
159,24,11,2964
151,2,24,3133
146,9,14,3177
159,7,11,4139
151,6,18,3302
146,2,14,2764
151,1,10,2620
146,10,8,2587
159,17,5,3680
146,15,12,1539
151,19,25,2071
146,17,5,2181
